Mg,Al,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Sr,Ba,proba_0,proba_1,proba_2,T90_pred
0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0657,0.0010,0.9333,503.7497
0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1483,0.0046,0.8471,503.8811
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.3802,0.0013,0.6184,503.9101
0.1250,0.0000,0.1250,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.1250,0.0000,0.0000,0.1561,0.8407,0.0032,504.0096
0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0396,0.0010,0.9594,504.0446
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.2624,0.0113,0.7262,504.1728
0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.3217,0.6194,0.0590,504.2093
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1084,0.0022,0.8895,504.2650
0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0117,0.0109,0.9774,504.2739
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0083,0.0242,0.9676,504.3115
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0085,0.0055,0.9860,504.4992
0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1763,0.0017,0.8220,504.5147
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0514,0.0011,0.9475,504.5242
0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0118,0.0049,0.9833,504.5309
0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0667,0.1022,0.8311,504.8339
0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0602,0.0009,0.9389,505.1472
0.1250,0.1250,0.0000,0.0000,0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.3787,0.0039,0.6174,505.2312
0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0529,0.0016,0.9455,505.2314
0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0589,0.1333,0.8078,505.2684
0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0365,0.0371,0.9264,505.2769
0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0015,0.0002,0.9983,505.2975
0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.2145,0.6965,0.0889,505.3132
0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.3673,0.1457,0.4870,505.4333
0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.2857,0.0517,0.6626,505.5803
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.3812,0.2317,0.3871,505.5851
0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0011,0.0003,0.9986,505.6577
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0020,0.0205,0.9775,505.9054
0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0007,0.0011,0.9981,505.9488
0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0039,0.9828,0.0133,506.1738
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.0008,0.0001,0.9991,506.2383
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0001,0.0003,0.9996,506.3148
0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0011,0.0001,0.9988,506.3320
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.0026,0.0001,0.9973,506.3775
0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2555,0.0575,0.6870,506.7941
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.3434,0.1831,0.4736,506.8033
0.0000,0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.2154,0.0398,0.7448,506.8096
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0006,0.0077,0.9916,506.8660
0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2280,0.0297,0.7424,506.9820
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0224,0.0354,0.9422,507.0310
0.1250,0.0000,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.0526,0.0662,0.8812,507.0955
0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.1250,0.0000,0.0000,0.3351,0.5744,0.0905,507.1159
0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0425,0.7968,0.1607,507.1269
0.1250,0.0000,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.0000,0.1235,0.8750,0.0014,507.3154
0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0289,0.3941,0.5770,507.4084
0.0000,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0039,0.0275,0.9686,507.4846
0.1000,0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.2108,0.0161,0.7731,507.5083
0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0002,0.0005,0.9992,507.5183
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0036,0.5693,0.4271,507.7869
0.1429,0.1429,0.0000,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1226,0.0229,0.8545,507.8098
0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.3963,0.0005,0.6032,507.8195
0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.3284,0.6189,0.0527,507.8198
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0068,0.2856,0.7076,507.9397
0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0282,0.0011,0.9706,508.0916
0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1642,0.0057,0.8301,508.2257
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1459,0.0044,0.8497,508.3326
0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.3609,0.3614,0.2777,508.3390
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0013,0.0008,0.9979,508.3533
0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0019,0.3808,0.6173,508.4454
0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0088,0.0103,0.9809,508.5988
0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1651,0.0013,0.8336,508.8073
0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0919,0.0119,0.8961,509.0514
0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0755,0.2901,0.6344,509.1555
0.0000,0.1250,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.0139,0.0010,0.9850,509.3101
0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.4699,0.5288,0.0013,509.4500
0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0061,0.0148,0.9791,509.5179
0.0000,0.0000,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.0618,0.0042,0.9339,509.5531
0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0238,0.0006,0.9756,509.5643
0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0286,0.0002,0.9712,509.6055
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.4583,0.0214,0.5203,509.6290
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0291,0.0036,0.9673,509.6648
0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.4121,0.0016,0.5863,509.7081
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0006,0.0001,0.9993,509.7322
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0018,0.0010,0.9973,509.7377
0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.3848,0.0101,0.6051,509.7399
0.1250,0.0000,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.0027,0.0014,0.9959,509.8223
0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0253,0.5614,0.4133,509.9434
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0150,0.0340,0.9511,510.0133
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0409,0.1389,0.8203,510.1473
0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.0201,0.0006,0.9793,510.2188
0.0000,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.2577,0.0010,0.7413,510.5832
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0001,0.0003,0.9996,510.6807
0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0005,0.0004,0.9991,510.7020
0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.3426,0.0252,0.6322,511.7104
0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0263,0.1575,0.8162,511.7596
0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0007,0.0090,0.9902,512.0298
0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.1032,0.0020,0.8948,512.0809
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.1983,0.4390,0.3627,512.0932
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.1443,0.1057,0.7500,512.1160
0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0006,0.0004,0.9990,512.2313
0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.2134,0.0105,0.7761,512.2655
0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.0000,0.0982,0.1937,0.7082,512.4967
0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0076,0.4081,0.5843,512.7281
0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0018,0.0177,0.9805,512.7828
0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.3963,0.0031,0.6006,512.8300
0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0234,0.2170,0.7597,512.9356
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0203,0.0005,0.9791,512.9440
0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0098,0.0022,0.9880,513.0158
0.1250,0.0000,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.4278,0.5464,0.0257,513.1943
0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.0000,0.2143,0.0063,0.7794,513.2081
0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0024,0.0010,0.9967,513.4302
0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0037,0.0115,0.9847,513.6819
0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0364,0.0522,0.9115,513.6868
0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0383,0.0036,0.9581,513.7993
0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0229,0.0012,0.9759,513.9464
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0898,0.0121,0.8981,513.9487
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0079,0.0002,0.9919,513.9620
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0451,0.0056,0.9493,514.0687
0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0942,0.0183,0.8874,514.1916
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0033,0.9168,0.0799,514.1968
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0164,0.2125,0.7711,514.3794
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0137,0.5281,0.4582,514.4991
0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.1274,0.4048,0.4677,514.5132
0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.3203,0.0131,0.6665,514.6986
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0156,0.6446,0.3398,514.7909
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1176,0.0019,0.8805,514.9438
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0005,0.0007,0.9988,514.9479
0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0288,0.0316,0.9396,514.9670
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0056,0.0008,0.9936,515.1549
0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0141,0.9771,515.1637
0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0581,0.0026,0.9393,515.1757
0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0089,0.0004,0.9906,515.2135
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0022,0.0033,0.9945,515.2922
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0058,0.0005,0.9937,515.4111
0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0001,0.0956,0.9042,515.4349
0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0915,0.2682,0.6403,515.5295
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0015,0.0006,0.9979,515.5633
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0276,0.0003,0.9722,515.7131
0.1250,0.1250,0.0000,0.1250,0.0000,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.4846,0.0013,0.5141,515.7136
0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0801,0.0012,0.9187,515.7169
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2603,0.0262,0.7135,515.7942
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0364,0.1767,0.7870,515.8089
0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0686,0.0054,0.9260,515.8459
0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0070,0.0012,0.9919,515.8462
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.3614,0.6354,0.0032,515.8628
0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0850,0.0012,0.9138,515.9421
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0186,0.0032,0.9782,516.0217
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0022,0.0037,0.9941,516.0498
0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0060,0.0099,0.9840,516.0556
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0049,0.9942,516.1223
0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.2635,0.0026,0.7339,516.1524
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0165,0.0014,0.9821,516.3491
0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0525,0.0091,0.9384,516.3628
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.0396,0.7445,0.2159,516.3920
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0004,0.0004,0.9992,516.4921
0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0076,0.0625,0.9299,516.5085
0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.1828,0.0354,0.7818,516.6870
0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0041,0.0833,0.9126,516.6896
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0191,0.3328,0.6481,516.7402
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.1169,0.0021,0.8810,516.7420
0.1111,0.0000,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.2779,0.0090,0.7131,516.7639
0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0024,0.0140,0.9836,516.8801
0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0089,0.0011,0.9900,516.9441
0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0325,0.0252,0.9423,516.9460
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0003,0.0003,0.9994,516.9966
